Review
"Dev tolong diperbaiki saya sudah menemukan banyak sekali bug yg mengganggu, 1.pin gak bisa disimpan 2.pin slide gak bisa digeser 3.gambar pin gak muncul 4. Nyari sesuatu selalu gak ada padahal bisanya ada cnth: saya nyari wallpaper pas gw cari gak ada padahal biasanya ada tolong diperbaiki lagi, lama kelamaan bikin naik darah karena bugnya 😀✋"
"Aplikasinya sebenernya bagus! Tapi, setelah saya update tiba-tiba akun saya dinonaktifkan karena akvitas tidak biasa. Sebelumnya tidak ada apa. Padahal akun saya cuma buat simpan foto background biasa. Saya coba login tapi tidak bisa, sudah laporan masih belum bisa. Akhirnya foto yang saya buat & foto yang saya simpan jadi hilang semua. Saya cari lagi buat disimpan tapi nggak ketemu foto pin-nya."
"tolong perbaiki bug ini, bug ini sangat mengganggu, saya download foto di apk ini tapi fotonya tidak masuk ke apk lain, padahal foto yang diambil selain dari sini itu masuk, fitur scan nya rusak, berujung cari manual, padahal dulu ga ada masalah, tolong di perbaiki, sangat mengganggu🙏🏻"
"ini aku kasih ulasan selama aku make pin ini ya,yg pertama itu adalh pencarian,susah banget buat nyari sesuatu sumpah,walau udah di jelasin,contoh, aku nyari ""jisoo"" malah ga ada,aku udah coba berkali kali smpe 10x lebih itu ga ada. dan yang kedua,klau mw search sesuatu yg keluar lain/tidak sesuai."
"aneh banget ini Pinterest, awalnya baik² aja tapi kelamaan kok ngebugnya makin menjadi? nyarinya apa keluarnya apa, TOLONG SEGERA DIPERBAIKI. Karna Pinterest jg dibutuhkan untuk keperluan lainnya."
"Saya menyukai bidang handicraft dan busana, kebetulan saya juga buka usaha dibidang itu....jadi saya berterima kasih banyak pada pinterest yang banyak membantu saya membuat ide-ide kreatif dibidang ini.... Terima kasih pinterest.... sukses selalu kedepannya jangan sampai berhenti memberikan tempat untuk berinspirasi dan berkarya....."
"entah kenapa pinterest saya setelah update loadingnya lama sekali, entah karna internet saya yang emang lagi jelek atau karna dari pinterestnya sedang bermasalah, tapi yang sering saya dapati pinterest saya loading terus dan saat mau menyimpan atau mengunduh gambar tidak bisa padahal jaringan dan WiFi saya ga bermasalah, saya harap bisa diperbaiki segera🙏🏻"
"Awalnya bagus tapi belakangan ini apk nyaa jadi buruk, sering terjadi kesalahan dan jugaa sulit untuk masuk ke apk nyaa. Waktu itu sempat di update aku kira bakal jadi lebih bagus ternyata sama ajaa."
"G jls banget nih apk, setiap mau nyariin pin yg di cari psti selalu muncul tulisan 'kami tidak dapat menemukan pin untuk gambar (yg dicari) ', ini lagi buat au jadi ketunda gara"" pin macet😒"
"Bagus banget aplikasinya kak,Gambarnya juga bagus² dan lucu y kadang ada foto yang ingin aku cari tapi GK ada tapi tetep bagus kok dan juga kalau lihat vidio,vidionya suara hilang timbul hilang timbul harap diperbaiki y kak dan juga kok vidio dipinteres GK bisa diunduh y kak?.dah cuma itu aja sih ok harap diRespon ulasan aku ini sama depeloversnya ok bye kak🙏😃♥️"
Saya sangat suka dgn gambar yg di hasilkan apl ini yaitu countryhumans tapi kalau yg susah masuk ny gampang ada dua langkah 1 masukan akun menggunakan Google 2 pasti di tanya berapa umur mu atus saja tanggal 1 Januari 1997 pasti masuk tapi btw download ny harus dua kali pertama download terus hapus kedua download lagi udh y terimakasih sudah baca sampai akhir☺
"Kok sekarang jadi gak bisa ke simpan yaa, padahal saya udah ketuk unduh gambar, dan saya cek ke galeri setelah itu kok yg tadi saya unduh gambarnya tidak ada di galeri. Mohon segera diperbaiki 😢🙏"
"Kumpulan gambar, foto dan ide-idenya luar biasa. Bisa bikin pin dan papan penyimpanan dengan mudah. Berbagai macam hal yang bisa dijadikan referensi. Sangat membantu, sih, pokoknya."
"tiba tiba keyword yang mau aku cari selalu ga muncul, tuliasanya selalu 'pencarian lain untuk dicoba' padahal keyword itu pasti selalu muncul tadinya (maksudnya keywordnya tuh masuk akal gtu lah bukan yang aneh aneh jafi seharusnya muncul tapi ini malah gaada terus) ini kenapa ya"
"Suka,bisa tau tentang sketsa,nama, gambar, Kata-kata motivasi dll, seru juga tau ada gambar yg menarik yg bisa dilihat, sering make gambar gambar nya, itu aja si menurut ku, :)"
"sangat membantu untuk hal kecil maupun besar, setiap di upgrade juga semakin bagus dan keren. iklan sedikit, bug sedikit! aplikasi yang keren"
"Pinterest banyak bugnya,lihat profil malah refresh,cari ide gambar ikon memuat muncul terus bahkan parahnya gambar tidak di tampilkan,kalo isu sinyal saya yg jelek ngak mungkin pake wifi buat game online moba lancar dan aman,tolong diperbaiki lagi soalnya agak kesel tiap minggu update tapi masalah yg alami ngak hilang2 ini sebenarnya update apanya sih👎👎👎👎"
"Ini pinterest kenapa yahh? Kok videonya ga otomatis berputar? Padahal kemarin""aman aman aja, Tapi sekarang kalau cari sesuatu giliran gambarnya di pencet malah ga muncul adanya cmn komentar. Jadi bingung pakenya"
Assalamualaikum. Mohon maaf kami pengguna setia dari pinterest. Begini ada keluhan yang terjadi di apps pinterest ini. Salah satunya lambatnya proses keluarnya gambar dan serta kesalahan validasi. Mohon untuk segera di perbaiki . * jangan cuma cari Untung saja. Demi kenyamanan pengguna.
Maaf ku ubah ranting Pinterest nya jdi 2 bintang karena setiap pengen ngerubah rekomen atau searching yg kita mau itu ada foto² yg kyk ngk termasuk yang kita mau atau kyk mirip foto yg kmu gk mau eh entahlah pokoknya gtu lah dan lama² rekomen Pinterest ku jadi aneh² padahal ak udh jarang buka Pinterest nya DAN POKOKNYA GTU AK SEBEL
Untuk sekarang saya kasih rating 3 karena pada touch screen nya itu sangat membagongkan dan tersigma sigma well aku sangat kesal dengan touch screennya di saat saya meng scroll gambar terkadang fitur seperti sembunyikan pin itu muncul yang membuat image pin menjadi tersembunyi kan walau itu bisa di urungkan tapi serius saja saya sangat tidak nyaman dengan ini mohon perbaiki saja masalah menu saat menekan image soalnya pernah image tak sengaja terkirim akibat menu ini yang sangat membagongkan.
"Skrg nyari gambar pinterest pke foto udh gk bisa ya? Kok selalu muncul ""ada masalah, kami tidak dapat memberikan hasil saat ini. Coba pencarian Anda lagi"" perasaan dulu gk gini dah"
"Kemaren saya buka kok gambarnya nggak ada. loading terus, padahal sinyal wifi bagus, udah di cek pake speed test wifi juga sinyalnya bagus. Tapi gambarnya nggak muncul loading terus. Padahal sebelumnya pake apk ini aman aman saja"
"𝐓𝐨𝐥𝐨𝐧𝐠 𝐝𝐢𝐫𝐞𝐬𝐩𝐨𝐧 𝐜𝐞𝐩𝐚𝐭. 𝐈𝐧𝐢 𝐚𝐩𝐤𝐧𝐲𝐚 𝐠𝐚𝐤 𝐛𝐢𝐬𝐚 𝐧𝐠𝐞 𝐡𝐚𝐬𝐢𝐥𝐤𝐚𝐧 𝐠𝐦𝐛𝐚𝐫. 𝐄𝐫𝐫𝐨𝐫 𝐦𝐮𝐥𝐮, 𝐮𝐝𝐚𝐡 𝟑 𝐣𝐚𝐦 𝐜𝐮𝐦𝐚 𝐥𝐚𝐲𝐚𝐫 𝐡𝐢𝐭𝐚𝐦 𝐝𝐨𝐚𝐧𝐠."
"kok pas aku cari yang lain keluar yang lain? pas aku coba cari pake foto juga keluar yang lain?? tapi bagus sih ide ide nya. tapi mohon di perbaiki sedikit lagi boleh yaa, apa lagi itu pas cari orang kan dibilang gaada tuh, malah disaranin cari buket, eskrim, makanan, hewan.... GAJELAS GAK SIH? perbaiki ya!! apa lagi macet macet, AKU UDAH CAPE TEKAN DOWNLOAD YAAA!!!?? TAPI KENAPA GA KEDOWNLOAD-DOWNLOAD, TERUS AKU SALIN TAUTAN LALU DOWNLOAD PAKE YANG LAIN, TAPI PAS AKU MASUK KE PIN UDH DIDWNLOAD"
"Awalnya mau ku post gambar yang menarik, tapi kok fitur yang buat tambahin foto kok gak ada ya? Padahal udah saya perbarui lho dari kemarin gak kayak biasanya. Mohon di perbaiki ya 🙏🏻"
𝗔𝗻𝗲𝗵𝗵𝗵 𝘂𝗱𝗮𝗵 𝗱𝗼𝗻𝘄𝗹𝗼𝗮𝗱 𝘁𝗮𝗽𝗶 𝗴𝗸 𝗯𝗶𝘀𝗮 𝗹𝗼𝗴𝗶𝗻 𝗽𝗮𝗱𝗮𝗵𝗮𝗹 𝘂𝗱𝗮 𝗽𝗮𝗸𝗲 𝗸𝗲𝗹𝗮𝗵𝗶𝗿𝗮𝗻 𝗮𝘀𝗟𝗶 𝗯𝗼𝗱𝗼𝗵 𝗯𝗮𝗻𝗴𝗲𝘁 𝗴𝗸 𝗯𝗶𝘀𝗮 𝗹𝗼𝗴𝗶𝗻..... 𝗞𝗮𝗹𝗼 𝗯𝗶𝘀𝗮 𝗯𝘂𝗴 𝗱𝗶 𝗯𝗲𝗻𝗲𝗿𝗶𝗻 𝗹𝗮𝗴𝗶𝗶 𝘄𝗼𝘆𝘆𝘆𝘆𝘆𝘆𝘆...
"Ini kenapa tiba-tiba ngelag? Padahal jaringannya kenceng loh, tapi gambarnya semua muter terossss... Gua kira wifi nya error, tapi buka YouTube & IG gak ada buffering sama sekali"
Please. Papan pin saya terhapus!!! 😭 cara memulihkannya tidak ada. Kenapa muncul ke pin diarsipkan tulisan pusat bantuan tapi itu gabisa. Lewat dari 7 hari akan hilang. Cara pulihkannya bagaimana ?!!!! Sudah membaca di bantuan tidak ada. PERBARUI PENGATURAN DIHAPUS PAPANNYA!!! 😭😭😭😭😭 PAPAN PIN SAYA KEHAPUS GABISA DIPULIHKAN.
"Diupdet sekarang ada bug ny gak bisa ngeliat video,setiap kali ngebuka video selalu gk bisa. Kasih bintang 1 dulu kalo udah normal baru tambah lagi bintang ny. Padahal udah lama setia sama pinterest dari sebelum ganti nama"
"baguss dan berguna banget untuk aku yg suka ngedit mb dll, but ini kenapa yaa? semakin di update semakin lag kadang gabisa di save padahal jaringan juga baguss, tolong perbaiki yaa!n"
"Aplikasinya bagus dan tidak ada masalah apapun. Tapi akhir-akhir ini kok pencarian saya agak bermasalah ya? Saya mau nyari ini yang muncul malah itu, kadang dapat tulisan ""Kami tidak dapat menemukan pin ini"" padahal baik-baik aja sebelumnya, apakah ada yang sama? Klik ""Ya"" kalau sama. Tolong pinterest untuk di fix lagi aplikasi nya saya mau nyari gambar susah soalnya kalau begini terus."
"Maaf sebelumnya pinterest klo login itu lancar aja ya, tpi kok sekarang pas saya lagi login disuruh masukin tanggal bulan lahir kok ga bisa ya padahal itu udh bener klo itu tanggal bulan lahir saya, saya mohon developer utk di update lagi yg lebih baik dan bagus, supaya saya juga bisa menikmati apk pinterest dengan sempurna, mohon diperbaiki ya developer.....🙏🏻🙏🏻"
"saat masuk ke beranda pinterest loading terus, gambar ga muncul, udah coba download ulang, login ulang, ganti account, mata daya in hp, dan muat ulang tetep ga bisa, kenapa ya? padahal dulu bisa, dan saya memakai jaringan data dan wifi yang koneksi nya bagus.. jika ini kesalahan dari pihak Pinterest, mohon diperbaiki ya.. terima kasih."
"kayaknya dulu gak pernah kyk gini deh, kalau mau cari foto gitu loading nya lamaaaaa bangetttt, males banget harus nungguin, kalo bisa di benerin lagi ngelag nya, padahal jaringan udah bagus bagus aja nggak ada masalah, mohon diperbaiki"
Bagus banget aplikasinya bagi kalian yang nyari gambar bagus atau esteric itu tinggal cari di sini cuy gak perlu cari di internet atau yang biasa kita bilang mbak google itu udah gak perlu lagi cuy.... Pokoknya aplk ini the best lah makasih ya prinsert..... So yang belum dowload wajib dowload ya 😍🥰
Aplikasi nya sangat bagus aku suka makasih banyak pinterest aku suka bgt bgt aplikasi nya ini cocok untuk ganti google aku Poko nya suka bgt aku gak bisa kata kata lagi tapi apa kita bisa membuat gambar nya ??
"Sangat bagus aplikasinya, Cuma masih ada kekurangannya yaitu pada saat download gambar di pinterest entah kenapa gambarnya buruk atau tidak jernih jadi mohon untuk kedepannya kalau bisa diperbaiki 🙏🙏🙏"
"Saya sudah pakai pin 3 tahun, namun mengapa pas tiba tiba di suruh memberi tanggal bulan dan tahun dan tiba tiba akun saya ter blokir padahal saya sangat pengenn menggunakan pin, tolong developer batasan umur jangan terlalu tinggi🙏"
ga ada yang minus tapi kurang nya karna terlalu bagus ga juga sih ada kekurangan di akun waktu post sesuatu dan mau buka komentar udh ikutin cara nya malah ga bisa tapi terlepas dari itu ini aplikasi terbaik kedua tentu sorry to be second choice 😍🤫😍🗯💋 but pretty good apalagi semua barang ku jadi bagus emang punya selera bagus apps ni ku bintang 5 meski overproud 💢💢‼💓
"Aplikasinya sangat worth it untuk mencari lukisan deorasi dan lain lain pokoknya bagus deh ,aku suka bangetzz sama aplikasi ini karena sangat sangat membantu buat saya hehe :)"
"Bagi pinterest ini saya baru mau masuk seperti sekitar bulan lalu tapi entah kenapa ketika saya ingin memasukkan tanggal, bulan, dan tahun lahir itu kok gk bisa ya padahal sudah yg sebenarnya tolong ya diperbaiki Dan juga saya mencobanya pada tahun 2024 bulan Juni kemarin🙏"
"bjir lah, gw mau nyari photocard kan waktu itu, susah amat co nyari nya, pdhl gw udh nyoba berkali kali, gw juga pernah tuh buka pinterest mau nyari png kan tp yg ada tulisan ini ""Upss, ada masalah coba lagi"" PADAHAL JARINGAN GW BAIK BAIK AJA"
"Dari awal sampai akhir juga lancar tapi entah kenapa pas akhir-akhir ini kalo nge search ""Sk8 langa icon"" atau icon-iconnya itu pada tidak sesuai dengan hasil search-nya padahal pas awal-awal bagus-bagus semua jadi tolong diperbaiki."
"Baguss banget,bisa nyari gambar apapun ataupun aku suka banget!,cuma ya banyak iklan nya mohon dikurangi iklan nya🙏,tapi tetap saya kasih 5 bintang!"
"semakin update sebenarnya bagus cuma aku gatau kalo kalian sama atau ngga , sekarang Klo nyimpan Poto pin itu bukan di folder yg udh ada Tpi kyk di folder baru kurang lebih seperti itu kalo kalian sama kyk aku :((("
"Aplikasi yang sangat bermanfaat bagi sejuta umat, untuk mencari referensi ataupun ide-ide. Dan konten² yang tersedia pun juga sangat-sangat banyak sekali. THANK YOU PINTEREST 🎉✨"
"Sy gk sengaja kepencet disimpan pada salah satu gambar, pas mau saya hapus dari disimpan gk bisa. Bikin bad mood alhasil gk jadi ngscroll lagi"
"Error, tidak mau berfungsi (""kami mengalami masalah silahkan coba lagi"") Kondisi internet bagus, aplikasi ori dari play store, jalanin aplikasi lainnya lancar² saja."
"saya sudah login dengan semua cara tapi tidak ada yang bisa, jaringan juga sudah bagus, tolong di perbaiki aplikasi nya. Aplikasi nya juga udah bagus"
"Banyak banget foto nya ada apa aja, pengen semua tapi takut memori penuh hehe🙏 ada foto game juga seru bgt deh oh yah aku suka banget sama foto gacha club jadi aku ambika banyak sekalian aku edit di ibis paint x oh yeah map ya pendek"
"Aplikasi nya bagus tapi sayangnya tidak ada fitur hapus pin di profil , saya sering tidak sengaja menekan tombol itu 😂 karena saya ceroboh, secara tidak sengaja itu tersimpan, apakah orang lain dapat melihat pin yang kita simpan?,saya harap bisa menghapusnya😅"
Ketika saya ingin menonton pin video kenapa menghilang keatas hanya menyisakan kolom komentar??? Saya sudah hapus cache bahkan hapus data juga tapi tetap saja!!!? Sebagian tidak bisa di putar ??!! padahal kemarin baik baik saja!! Tolong diperbaiki lagi developer 🙏🙏🙏
"Kenapa pinterest makin aneh, ada beberapa klip video ketika di klik video nya tidak muncul, malah muncul ikuti, kita juga perlu lihat dulu videonya baru kasih koment atau like, tolong diperbaiki"
"we kok aplikasi nya ngebug.... Gua setiap cari foto yang mirip. Ehh malah ngebug.. Katanya ada masalah. Tapi gak tau masalah apa, sinyal ada, udah update juga tapi kok gak bisa bisa yaaa???? Bisa lebih di perbaiki yaaa!!!"
"Aplikasinya bagus,, aku suka 😍 aku sering cari foto² anime atau manhwa di situ 🥰 aku juga sering Upload Gambar Manhwa juga,, tapi kok pinterest sekarang gak bisa upload foto yg versi panjang ya??? 😭 Yang paling panjang cuman 9:16 😭 padahal dulu bisaaa lohhhh tapi kok sekarang gk bisa sama sekali 🥲"
Apk yang sangat Bagus tapi setelah update kenapa tidak bisa di gunakan ya.. untuk mencari ref tidak keluar gambar sama sekali!! Ini mohon di beri petunjuk kenapa tak bisa dilihat gambar gambar yang ada padahal jaringan oke internet pun kenceng 🙏🙏
"Banyak sekali ide di Pinterest. Namun, jangan asal ambil gambar maupun video di Pinterest, kemudian diunggah, ya! Ada hak ciptanya, lho! Sayangnya, di Pinterest tidak ada fitur yang mengatur kualitas gambar dan video. Ide-ide para content creator terlalu menguras kuota."
"Aplikasi nya bagus, lengkap. Dan ada kekurangan di aplikasi ini. Yaitu ukuran foto nya tidak bisa di atur, misal 1:1 - 3:4 Kan sangat mengecewakan. Seharusnya bisa di atur dengan ukuran yang tidak acak."
"Aplikasi yang bagus, tapi selalu aja ada bug dan muncul ""Ups, ada masalah! Coba lagi"" terus menerus seperti itu sampai saya muak. tolong untuk di perbaiki dan di kembangkan lagi"
"Apasih anj, upd nya ga jelas update yang 2023 bagus sih tapi ini loh masalahnya saya jadi gk bisa simpan di profil kalau saya bikin papan lagi itu juga termasuk menghabiskan ruang papan gimana sih saya gak mau ini terjadi lagi!!"
"BAGUSS BGGT:33 akuu bisa nyari berbagai hal yang aku ingininn hanya cuma di aplikasi ini<3 thanksSs banget buat penciptaan, aku juga bisa nyari ide foto profil disini, mana keren keren lagii!? POKOKNYAA BEST BANGETT DEHH BWAT APLIKASII INII MUAAHH>.<"
"Aplikasi nya nga bagus, kadang muter²terus nga ada gambar padahal sinyal bagus,terus kalau mau daftar tulisan ""kami mengalami kesalahan,mohon coba lagi""apk nga gunaa"
Ada masalah Spam AI generated image... Aku harap ditambahkan ada fitur untuk memfilter gambar yang dihasilkan AI (pencarian & feed).
"Sejauh ini sudah bagus, hanya masalah loading page saja yg terkesan lemot padahal sinyal full dan normal. Semoga segera diperbaiki untuk bug tersebut."
"Kenapa belakangan ini kalo melakukan pencarian selalu muncul ""kami tidak dapat menemukan pin untuk '.....' ?? Seriously gue nyari selebriti terkenal, bunga dandelion, masa nggak ada sih? pastinya ada pinnya. Pliss😞"
"Aplikasi pencari gambar/foto terbaik, saya ingin membantu jawab mengapa banyak orang yang tidak bisa menyimpan gambar ke memori perangkat itu disebabkan oleh IZIN PENYIMPANAN PINTEREST BELUM DI AKTIFKAN.Cara mudah mengatasi hal tersebut ialah pergi ke info aplikasi pinterest lalu klik izin dan aktifkan izin penyimpanan"
"aplikasinya udah cukup bagus. So perfect, tapi ada sedikit kendala saat ingin menyimpan foto nya, saya sudah berkali kali menekan tombol unduh gambar dan tidak ada satupun foto dari pinterest di galeri saya. Awalnya saya pikir ponsel saya yang sedang ada masalah, jadi saya login lagi ke pinterest dan coba menekan tombol unduh gambar sekali lagi, tapi tetap saja tidak ada dalam galeri saya. Sekian saja, tolong untuk devoloper untuk memperbaiki bug nya. Terimakasih."
"Mohon pengembang memposisikan ulang slide pop up menu, kadang sangat mengganggu ketika surf, selalu terpilih tanpa sengaja disembunyikan atau konten tidak bagus, alangkah baiknya diberikan tombol notch dibagian atas dan bawah akan sangat membantu simpel dan mudah dimengerti dan tombol hapus pesan, karena selalu tanpa sengaja terkirim ke orang lain"
"Bagus banget, kalo unduh gambar, gambar nya jernih btw untuk devloper nya tolong ya kok pinterest saya aneh ya? Loading mulu padahal internet di rumah ku kenceng bgt,youtube an, main game, tiktok an, main ig, donload apk bisa tapi kok di pin ku mlh ia sndiri yg load. Akhirnya karna loading terus aku download ulang dan log in, setelah itu saya unduh gambar setelah itu saya pergi lah buat ngedit pas mau unduh gambar lagi malah load lagi, akhirnya saya download lagi nih.Sekalian tulis nih ulasan."
"Mines loading nya lama sakin lama nya kayak nunggu dia kembali. Padahal sinyal baik"" aja tapi entah kenapa loading terus"
"sangat bagus,lancar lagi tapi kadang ada masalah di kotak masuk mohon perbaiki lagi ya developer cintaa🤍🙏🏻"
"Kok setelah update jdi lemot sii,padahal jaringan wifi kenceng,pliss banget ini segera di perbaiki 🥺"
"Aplikasi ini sudah saya gunakan beberapa tahun, untuk mencari gambar yang bagus & indah. Tapi kenapa akhir-akhir ini sering muncul tulisan 'Kesalahan Validasi'?? Padahal tidak ada masalah apapun, apalagi saat mencari gambar/foto. Tolong diperbaiki, itu cukup mengganggu dan tidak nyaman."
"Aku kasih bintang 3 yyah , Pinterest ini memang seruu banget tapi pas aku unduh fotonya / videonya kok gamau sih? Aku coba lagi tetap gamau padahal memori saya sedikit 5 memori , saya juga butuh Pinterest di perbaiki lagi agar bisa kayak dulu lagi, nanti saya kasih bintang lima / 5 yyah tolong perbaikin lagii dan ada tulisan seperti ini ""gagal menyimpan"" stlh di update kok jadi gini yah? Dulu gak kayak gini juga saya sudah mencobai sebanyak 8 kali, wifi saya juga lancar kok dan tolong segeralah!"
"Kenapa sering error? Saya ingin memindahkan pin / menghapus pin selalu ada pemberitahuan ""kami mengalami masalah coba lagi"" ini mengganggu sekali."
"kenapa waktu aku nyoba login gabisa, dan selalu keluar plis ini kenapa, dan ada tulisan aplikasi macet"
Aplikasinya bagus banget. Tapi kendalanya adalah saat mau buka kadang sering eror padahal internet nya bagus bagus aja
"Good,selama ini ak masih baik baik saja dgn apk ini,gambarnya hd,banyak pilihannya,so far so good,tapi ada beberapa bug,yaitu saat ak sedang mencari sebuah gambar,tiba tiba keluar sendiri dan mematikan layar kita,itu terjadi berkali kali di hpku,maaf jika ini hanya salah perangkatku,tapi jika ini adalah bug dari apk tsb,mohon di perbaiki."
Semuanya sudah bagus kecuali untuk pembatasa penguplod pin saya harap tidak ada batasan untuk selanjutnya agar beberapa orang bebas mengirimkan ide atau pin mereka
"Suka bgt sama aplikasi ini, soalnya bisa jadi inspirasi untuk apapun salah satu contohnya adalah bisa jadi inspirasi buat gambar kadang-kadang pasti kita suka kena art block saat ada aplikasi ini aku jadi bisa gambar tanpa bingung mau gambar kaya mana, sebagai seorang pelukis atau yang suka menggambar aplikasi ini berguna bgt jadi aku saranin bgt buat kalian 😋🤞🏻"
"hadeh bingung banget, padahal butuh pin buat nyari nyari foto tapi gatau kenapa sekarang mau login gabisa langsung klik google. Udah coba masukin email sm pw manual tetep disuruh klik google tapi tetep gabisa :("
"KekTai, sekarngsi banyak gambar"" yang tidak banyak mendapatkan tayangan. Padahal pengikutku 46rb lbih, tapi nol tayangan."
